,Start Year,ISO,Disaster Subgroup,share
228,1999,ANT,Climatological,0.0
229,2000,ANT,Climatological,0.0
230,2001,ANT,Climatological,0.0
231,2002,ANT,Climatological,0.0
232,2003,ANT,Climatological,0.0
233,2004,ANT,Climatological,0.0
234,2005,ANT,Climatological,0.0
235,2006,ANT,Climatological,0.0
236,2007,ANT,Climatological,0.0
237,2008,ANT,Climatological,0.0
238,2009,ANT,Climatological,0.0
239,2010,ANT,Climatological,0.0
240,2011,ANT,Climatological,0.0
241,2012,ANT,Climatological,0.0
242,2013,ANT,Climatological,0.0
243,2014,ANT,Climatological,0.0
244,2015,ANT,Climatological,0.0
245,2016,ANT,Climatological,0.0
246,2017,ANT,Climatological,0.0
247,2018,ANT,Climatological,0.0
248,2019,ANT,Climatological,0.0
249,2020,ANT,Climatological,0.0
250,2021,ANT,Climatological,0.0
251,2022,ANT,Climatological,0.0
0,1960,ATG,Geophysical,0.0
1,1961,ATG,Geophysical,0.0
2,1962,ATG,Geophysical,0.0
3,1963,ATG,Geophysical,0.0
4,1964,ATG,Geophysical,0.0
5,1965,ATG,Geophysical,0.0
6,1966,ATG,Geophysical,0.0
7,1967,ATG,Geophysical,0.0
8,1968,ATG,Geophysical,0.0
9,1969,ATG,Geophysical,0.0
10,1970,ATG,Geophysical,0.0
11,1971,ATG,Geophysical,0.0
12,1972,ATG,Geophysical,0.0
13,1973,ATG,Geophysical,0.0
14,1974,ATG,Geophysical,0.0
15,1975,ATG,Geophysical,0.0
16,1976,ATG,Geophysical,0.0
17,1977,ATG,Geophysical,0.0
18,1978,ATG,Geophysical,0.0
19,1979,ATG,Geophysical,0.0
20,1980,ATG,Geophysical,0.0
21,1981,ATG,Geophysical,0.0
22,1982,ATG,Geophysical,0.0
23,1983,ATG,Geophysical,0.0
24,1984,ATG,Geophysical,0.0
25,1985,ATG,Geophysical,0.0
26,1986,ATG,Geophysical,0.0
27,1987,ATG,Geophysical,0.0
28,1988,ATG,Geophysical,0.0
29,1989,ATG,Geophysical,0.0
30,1990,ATG,Geophysical,0.0
31,1991,ATG,Geophysical,0.0
32,1992,ATG,Geophysical,0.0
33,1993,ATG,Geophysical,0.0
34,1994,ATG,Geophysical,0.0
35,1995,ATG,Geophysical,0.0
36,1996,ATG,Geophysical,0.0
37,1997,ATG,Geophysical,0.0
38,1998,ATG,Geophysical,0.0
39,1999,ATG,Geophysical,0.0
40,2000,ATG,Geophysical,0.0
41,2001,ATG,Geophysical,0.0
42,2002,ATG,Geophysical,0.0
43,2003,ATG,Geophysical,0.0
44,2004,ATG,Geophysical,0.0
45,2005,ATG,Geophysical,0.0
46,2006,ATG,Geophysical,0.0
47,2007,ATG,Geophysical,0.0
48,2008,ATG,Geophysical,0.0
49,2009,ATG,Geophysical,0.0
50,2010,ATG,Geophysical,0.0
51,2011,ATG,Geophysical,0.0
52,2012,ATG,Geophysical,0.0
53,2013,ATG,Geophysical,0.0
54,2014,ATG,Geophysical,0.0
55,2015,ATG,Geophysical,0.0
56,2016,ATG,Geophysical,0.0
57,2017,ATG,Geophysical,0.0
58,2018,ATG,Geophysical,0.0
59,2019,ATG,Geophysical,0.0
60,2020,ATG,Geophysical,0.0
61,2021,ATG,Geophysical,0.0
62,2022,ATG,Geophysical,0.0
63,1960,ATG,Meteorological,0.0
64,1961,ATG,Meteorological,0.0
65,1962,ATG,Meteorological,0.0
66,1963,ATG,Meteorological,0.0
67,1964,ATG,Meteorological,0.0
68,1965,ATG,Meteorological,0.0
69,1966,ATG,Meteorological,0.0
70,1967,ATG,Meteorological,0.0
71,1968,ATG,Meteorological,0.0
72,1969,ATG,Meteorological,0.0
73,1970,ATG,Meteorological,0.0
74,1971,ATG,Meteorological,0.0
75,1972,ATG,Meteorological,0.0
76,1973,ATG,Meteorological,0.0
77,1974,ATG,Meteorological,0.0
78,1975,ATG,Meteorological,0.0
79,1976,ATG,Meteorological,0.0
80,1977,ATG,Meteorological,0.0
81,1978,ATG,Meteorological,0.0
82,1979,ATG,Meteorological,0.0
83,1980,ATG,Meteorological,0.0
84,1981,ATG,Meteorological,0.0
85,1982,ATG,Meteorological,0.0
86,1983,ATG,Meteorological,0.0
87,1984,ATG,Meteorological,0.0
88,1985,ATG,Meteorological,0.0
89,1986,ATG,Meteorological,0.0
90,1987,ATG,Meteorological,0.0
91,1988,ATG,Meteorological,0.0
92,1989,ATG,Meteorological,26.19629403736007
93,1990,ATG,Meteorological,0.0
94,1991,ATG,Meteorological,0.0
95,1992,ATG,Meteorological,0.0
96,1993,ATG,Meteorological,0.0
97,1994,ATG,Meteorological,0.0
98,1995,ATG,Meteorological,81.52474297260814
99,1996,ATG,Meteorological,0.0
100,1997,ATG,Meteorological,0.0
101,1998,ATG,Meteorological,18.491119323253933
102,1999,ATG,Meteorological,0.0
103,2000,ATG,Meteorological,0.0
104,2001,ATG,Meteorological,0.0
105,2002,ATG,Meteorological,0.0
106,2003,ATG,Meteorological,0.0
107,2004,ATG,Meteorological,0.0
108,2005,ATG,Meteorological,0.0
109,2006,ATG,Meteorological,0.0
110,2007,ATG,Meteorological,0.0
111,2008,ATG,Meteorological,0.0
112,2009,ATG,Meteorological,0.0
113,2010,ATG,Meteorological,1.3734692897658458
114,2011,ATG,Meteorological,0.0
115,2012,ATG,Meteorological,0.0
116,2013,ATG,Meteorological,0.0
117,2014,ATG,Meteorological,0.0
118,2015,ATG,Meteorological,0.0
119,2016,ATG,Meteorological,0.0
120,2017,ATG,Meteorological,20.521230118453254
121,2018,ATG,Meteorological,0.0
122,2019,ATG,Meteorological,0.0
123,2020,ATG,Meteorological,0.0
124,2021,ATG,Meteorological,0.0
125,2022,ATG,Meteorological,0.0
126,1960,ATG,Hydrological,0.0
127,1961,ATG,Hydrological,0.0
128,1962,ATG,Hydrological,0.0
129,1963,ATG,Hydrological,0.0
130,1964,ATG,Hydrological,0.0
131,1965,ATG,Hydrological,0.0
132,1966,ATG,Hydrological,0.0
133,1967,ATG,Hydrological,0.0
134,1968,ATG,Hydrological,0.0
135,1969,ATG,Hydrological,0.0
136,1970,ATG,Hydrological,0.0
137,1971,ATG,Hydrological,0.0
138,1972,ATG,Hydrological,0.0
139,1973,ATG,Hydrological,0.0
140,1974,ATG,Hydrological,0.0
141,1975,ATG,Hydrological,0.0
142,1976,ATG,Hydrological,0.0
143,1977,ATG,Hydrological,0.0
144,1978,ATG,Hydrological,0.0
145,1979,ATG,Hydrological,0.0
146,1980,ATG,Hydrological,0.0
147,1981,ATG,Hydrological,0.0
148,1982,ATG,Hydrological,0.0
149,1983,ATG,Hydrological,0.0
150,1984,ATG,Hydrological,0.0
151,1985,ATG,Hydrological,0.0
152,1986,ATG,Hydrological,0.0
153,1987,ATG,Hydrological,0.0
154,1988,ATG,Hydrological,0.0
155,1989,ATG,Hydrological,0.0
156,1990,ATG,Hydrological,0.0
157,1991,ATG,Hydrological,0.0
158,1992,ATG,Hydrological,0.0
159,1993,ATG,Hydrological,0.0
160,1994,ATG,Hydrological,0.0
161,1995,ATG,Hydrological,0.0
162,1996,ATG,Hydrological,0.0
163,1997,ATG,Hydrological,0.0
164,1998,ATG,Hydrological,0.0
165,1999,ATG,Hydrological,0.0
166,2000,ATG,Hydrological,0.0
167,2001,ATG,Hydrological,0.0
168,2002,ATG,Hydrological,0.0
169,2003,ATG,Hydrological,0.0
170,2004,ATG,Hydrological,0.0
171,2005,ATG,Hydrological,0.0
172,2006,ATG,Hydrological,0.0
173,2007,ATG,Hydrological,0.0
174,2008,ATG,Hydrological,0.0
175,2009,ATG,Hydrological,0.0
176,2010,ATG,Hydrological,0.0
177,2011,ATG,Hydrological,0.0
178,2012,ATG,Hydrological,0.0
179,2013,ATG,Hydrological,0.0
180,2014,ATG,Hydrological,0.0
181,2015,ATG,Hydrological,0.0
182,2016,ATG,Hydrological,0.0
183,2017,ATG,Hydrological,0.0
184,2018,ATG,Hydrological,0.0
185,2019,ATG,Hydrological,0.0
186,2020,ATG,Hydrological,0.0
187,2021,ATG,Hydrological,0.0
188,2022,ATG,Hydrological,0.0
189,1960,ATG,Climatological,0.0
190,1961,ATG,Climatological,0.0
191,1962,ATG,Climatological,0.0
192,1963,ATG,Climatological,0.0
193,1964,ATG,Climatological,0.0
194,1965,ATG,Climatological,0.0
195,1966,ATG,Climatological,0.0
196,1967,ATG,Climatological,0.0
197,1968,ATG,Climatological,0.0
198,1969,ATG,Climatological,0.0
199,1970,ATG,Climatological,0.0
200,1971,ATG,Climatological,0.0
201,1972,ATG,Climatological,0.0
202,1973,ATG,Climatological,0.0
203,1974,ATG,Climatological,0.0
204,1975,ATG,Climatological,0.0
205,1976,ATG,Climatological,0.0
206,1977,ATG,Climatological,0.0
207,1978,ATG,Climatological,0.0
208,1979,ATG,Climatological,0.0
209,1980,ATG,Climatological,0.0
210,1981,ATG,Climatological,0.0
211,1982,ATG,Climatological,0.0
212,1983,ATG,Climatological,0.0
213,1984,ATG,Climatological,0.0
214,1985,ATG,Climatological,0.0
215,1986,ATG,Climatological,0.0
216,1987,ATG,Climatological,0.0
217,1988,ATG,Climatological,0.0
218,1989,ATG,Climatological,0.0
219,1990,ATG,Climatological,0.0
220,1991,ATG,Climatological,0.0
221,1992,ATG,Climatological,0.0
222,1993,ATG,Climatological,0.0
223,1994,ATG,Climatological,0.0
224,1995,ATG,Climatological,0.0
225,1996,ATG,Climatological,0.0
226,1997,ATG,Climatological,0.0
227,1998,ATG,Climatological,0.0
228,1999,ATG,Climatological,0.0
229,2000,ATG,Climatological,0.0
230,2001,ATG,Climatological,0.0
231,2002,ATG,Climatological,0.0
232,2003,ATG,Climatological,0.0
233,2004,ATG,Climatological,0.0
234,2005,ATG,Climatological,0.0
235,2006,ATG,Climatological,0.0
236,2007,ATG,Climatological,0.0
237,2008,ATG,Climatological,0.0
238,2009,ATG,Climatological,0.0
239,2010,ATG,Climatological,0.0
240,2011,ATG,Climatological,0.0
241,2012,ATG,Climatological,0.0
242,2013,ATG,Climatological,0.0
243,2014,ATG,Climatological,0.0
244,2015,ATG,Climatological,0.0
245,2016,ATG,Climatological,0.0
246,2017,ATG,Climatological,0.0
247,2018,ATG,Climatological,0.0
248,2019,ATG,Climatological,0.0
249,2020,ATG,Climatological,0.0
250,2021,ATG,Climatological,0.0
251,2022,ATG,Climatological,0.0
0,1960,BGD,Geophysical,0.0
1,1961,BGD,Geophysical,0.0
2,1962,BGD,Geophysical,0.0
3,1963,BGD,Geophysical,0.0
4,1964,BGD,Geophysical,0.0
5,1965,BGD,Geophysical,0.0
6,1966,BGD,Geophysical,0.0
7,1967,BGD,Geophysical,0.0
8,1968,BGD,Geophysical,0.0
9,1969,BGD,Geophysical,0.0
10,1970,BGD,Geophysical,0.0
11,1971,BGD,Geophysical,0.0
12,1972,BGD,Geophysical,0.0
13,1973,BGD,Geophysical,0.0
14,1974,BGD,Geophysical,0.0
15,1975,BGD,Geophysical,0.0
16,1976,BGD,Geophysical,0.0
17,1977,BGD,Geophysical,0.0
18,1978,BGD,Geophysical,0.0
19,1979,BGD,Geophysical,0.0
20,1980,BGD,Geophysical,0.0
21,1981,BGD,Geophysical,0.0
22,1982,BGD,Geophysical,0.0
23,1983,BGD,Geophysical,0.0
24,1984,BGD,Geophysical,0.0
25,1985,BGD,Geophysical,0.0
26,1986,BGD,Geophysical,0.0
27,1987,BGD,Geophysical,0.0
28,1988,BGD,Geophysical,0.0
29,1989,BGD,Geophysical,0.0
30,1990,BGD,Geophysical,0.0
31,1991,BGD,Geophysical,0.0
32,1992,BGD,Geophysical,0.0
33,1993,BGD,Geophysical,0.0
34,1994,BGD,Geophysical,0.0
35,1995,BGD,Geophysical,0.0
36,1996,BGD,Geophysical,0.0
37,1997,BGD,Geophysical,0.0
38,1998,BGD,Geophysical,0.0
39,1999,BGD,Geophysical,0.0
40,2000,BGD,Geophysical,0.0
41,2001,BGD,Geophysical,0.0
42,2002,BGD,Geophysical,0.0
43,2003,BGD,Geophysical,0.0
44,2004,BGD,Geophysical,0.7717900753212165
45,2005,BGD,Geophysical,0.0
46,2006,BGD,Geophysical,0.0
47,2007,BGD,Geophysical,0.0
48,2008,BGD,Geophysical,0.0
49,2009,BGD,Geophysical,0.0
50,2010,BGD,Geophysical,0.0
51,2011,BGD,Geophysical,0.0
52,2012,BGD,Geophysical,0.0
53,2013,BGD,Geophysical,0.0
54,2014,BGD,Geophysical,0.0
55,2015,BGD,Geophysical,0.0
56,2016,BGD,Geophysical,0.0
57,2017,BGD,Geophysical,0.0
58,2018,BGD,Geophysical,0.0
59,2019,BGD,Geophysical,0.0
60,2020,BGD,Geophysical,0.0
61,2021,BGD,Geophysical,0.0
62,2022,BGD,Geophysical,0.0
63,1960,BGD,Meteorological,0.0
64,1961,BGD,Meteorological,0.4937742349362016
65,1962,BGD,Meteorological,0.0
66,1963,BGD,Meteorological,1.9290859155163451
67,1964,BGD,Meteorological,0.008584035562787664
68,1965,BGD,Meteorological,1.9193295810307993
69,1966,BGD,Meteorological,0.7052035930316432
70,1967,BGD,Meteorological,0.0
71,1968,BGD,Meteorological,0.04101544906549494
72,1969,BGD,Meteorological,0.2133536199183721
73,1970,BGD,Meteorological,1.9798408709725763
74,1971,BGD,Meteorological,0.0
75,1972,BGD,Meteorological,0.0
76,1973,BGD,Meteorological,0.0
77,1974,BGD,Meteorological,0.0
78,1975,BGD,Meteorological,0.0
79,1976,BGD,Meteorological,0.0033686878167966203
80,1977,BGD,Meteorological,0.7660846692730534
81,1978,BGD,Meteorological,0.0
82,1979,BGD,Meteorological,0.0
83,1980,BGD,Meteorological,0.0
84,1981,BGD,Meteorological,0.0
85,1982,BGD,Meteorological,0.0
86,1983,BGD,Meteorological,0.0
87,1984,BGD,Meteorological,0.0
88,1985,BGD,Meteorological,0.3096310693955928
89,1986,BGD,Meteorological,0.0
90,1987,BGD,Meteorological,0.0
91,1988,BGD,Meteorological,0.0
92,1989,BGD,Meteorological,0.07645487909519141
93,1990,BGD,Meteorological,0.0
94,1991,BGD,Meteorological,6.99573391604758
95,1992,BGD,Meteorological,0.0
96,1993,BGD,Meteorological,0.0
97,1994,BGD,Meteorological,0.40138978837828904
98,1995,BGD,Meteorological,2.3304529633340763
99,1996,BGD,Meteorological,0.0
100,1997,BGD,Meteorological,0.0
101,1998,BGD,Meteorological,0.0
102,1999,BGD,Meteorological,0.0
103,2000,BGD,Meteorological,0.0
104,2001,BGD,Meteorological,0.0
105,2002,BGD,Meteorological,0.0
106,2003,BGD,Meteorological,0.0
107,2004,BGD,Meteorological,0.0
108,2005,BGD,Meteorological,0.0
109,2006,BGD,Meteorological,0.0
110,2007,BGD,Meteorological,2.6582442657219976
111,2008,BGD,Meteorological,0.0
112,2009,BGD,Meteorological,0.27081850214105246
113,2010,BGD,Meteorological,0.0
114,2011,BGD,Meteorological,0.0
115,2012,BGD,Meteorological,0.0
116,2013,BGD,Meteorological,0.01455514176151457
117,2014,BGD,Meteorological,0.0
118,2015,BGD,Meteorological,0.027849788794356557
119,2016,BGD,Meteorological,0.3501294758487752
120,2017,BGD,Meteorological,0.0
121,2018,BGD,Meteorological,0.0
122,2019,BGD,Meteorological,0.002567975248997402
123,2020,BGD,Meteorological,0.6358335926190241
124,2021,BGD,Meteorological,0.0
125,2022,BGD,Meteorological,0.0
126,1960,BGD,Hydrological,0.0
127,1961,BGD,Hydrological,0.0
128,1962,BGD,Hydrological,0.0
129,1963,BGD,Hydrological,0.0
130,1964,BGD,Hydrological,0.17166979472048902
131,1965,BGD,Hydrological,0.0
132,1966,BGD,Hydrological,0.03148111857824235
133,1967,BGD,Hydrological,0.0
134,1968,BGD,Hydrological,5.4525261980267565
135,1969,BGD,Hydrological,0.0
136,1970,BGD,Hydrological,0.5728714316452245
137,1971,BGD,Hydrological,0.0
138,1972,BGD,Hydrological,0.0
139,1973,BGD,Hydrological,0.0
140,1974,BGD,Hydrological,11.349907905732145
141,1975,BGD,Hydrological,0.0
142,1976,BGD,Hydrological,0.0
143,1977,BGD,Hydrological,0.0
144,1978,BGD,Hydrological,0.0
145,1979,BGD,Hydrological,0.0
146,1980,BGD,Hydrological,1.4940512350043675
147,1981,BGD,Hydrological,0.0
148,1982,BGD,Hydrological,0.0
149,1983,BGD,Hydrological,0.0
150,1984,BGD,Hydrological,0.0
151,1985,BGD,Hydrological,0.0
152,1986,BGD,Hydrological,0.0
153,1987,BGD,Hydrological,5.73483239422724
154,1988,BGD,Hydrological,10.872214575986645
155,1989,BGD,Hydrological,0.0
156,1990,BGD,Hydrological,0.025436268577373727
157,1991,BGD,Hydrological,0.5895284575223614
158,1992,BGD,Hydrological,0.0
159,1993,BGD,Hydrological,0.0
160,1994,BGD,Hydrological,0.0
161,1995,BGD,Hydrological,1.0932749329511873
162,1996,BGD,Hydrological,0.027076070986961243
163,1997,BGD,Hydrological,0.5798521863992184
164,1998,BGD,Hydrological,10.19388394639999
165,1999,BGD,Hydrological,0.0
166,2000,BGD,Hydrological,1.0181094871990628
167,2001,BGD,Hydrological,0.0
168,2002,BGD,Hydrological,0.0
169,2003,BGD,Hydrological,0.0
170,2004,BGD,Hydrological,3.39587852315821
171,2005,BGD,Hydrological,0.0
172,2006,BGD,Hydrological,0.0
173,2007,BGD,Hydrological,0.1317564193079193
174,2008,BGD,Hydrological,0.0
175,2009,BGD,Hydrological,0.0
176,2010,BGD,Hydrological,0.0
177,2011,BGD,Hydrological,0.0
178,2012,BGD,Hydrological,0.0
179,2013,BGD,Hydrological,0.0
180,2014,BGD,Hydrological,0.10803521143514681
181,2015,BGD,Hydrological,0.025317989813051417
182,2016,BGD,Hydrological,0.08753248860485963
183,2017,BGD,Hydrological,0.33664015552922827
184,2018,BGD,Hydrological,0.0
185,2019,BGD,Hydrological,0.033293709910513884
186,2020,BGD,Hydrological,0.21194453087300802
187,2021,BGD,Hydrological,0.0
188,2022,BGD,Hydrological,0.16212739560343412
189,1960,BGD,Climatological,0.0
190,1961,BGD,Climatological,0.0
191,1962,BGD,Climatological,0.0
192,1963,BGD,Climatological,0.0
193,1964,BGD,Climatological,0.0
194,1965,BGD,Climatological,0.0
195,1966,BGD,Climatological,0.0
196,1967,BGD,Climatological,0.0
197,1968,BGD,Climatological,0.0
198,1969,BGD,Climatological,0.0
199,1970,BGD,Climatological,0.0
200,1971,BGD,Climatological,0.0
201,1972,BGD,Climatological,0.0
202,1973,BGD,Climatological,0.0
203,1974,BGD,Climatological,0.0
204,1975,BGD,Climatological,0.0
205,1976,BGD,Climatological,0.0
206,1977,BGD,Climatological,0.0
207,1978,BGD,Climatological,0.0
208,1979,BGD,Climatological,0.0
209,1980,BGD,Climatological,0.0
210,1981,BGD,Climatological,0.0
211,1982,BGD,Climatological,0.0
212,1983,BGD,Climatological,0.0
213,1984,BGD,Climatological,0.0
214,1985,BGD,Climatological,0.0
215,1986,BGD,Climatological,0.0
216,1987,BGD,Climatological,0.0
217,1988,BGD,Climatological,0.0
218,1989,BGD,Climatological,0.0
219,1990,BGD,Climatological,0.0
220,1991,BGD,Climatological,0.0
221,1992,BGD,Climatological,0.0
222,1993,BGD,Climatological,0.0
223,1994,BGD,Climatological,0.0
224,1995,BGD,Climatological,0.0
225,1996,BGD,Climatological,0.0
226,1997,BGD,Climatological,0.0
227,1998,BGD,Climatological,0.0
228,1999,BGD,Climatological,0.0
229,2000,BGD,Climatological,0.0
230,2001,BGD,Climatological,0.0
231,2002,BGD,Climatological,0.0
232,2003,BGD,Climatological,0.0
233,2004,BGD,Climatological,0.0
234,2005,BGD,Climatological,0.0
235,2006,BGD,Climatological,0.0
236,2007,BGD,Climatological,0.0
237,2008,BGD,Climatological,0.0
238,2009,BGD,Climatological,0.0
239,2010,BGD,Climatological,0.0
240,2011,BGD,Climatological,0.0
241,2012,BGD,Climatological,0.0
242,2013,BGD,Climatological,0.0
243,2014,BGD,Climatological,0.0
244,2015,BGD,Climatological,0.0
245,2016,BGD,Climatological,0.0
246,2017,BGD,Climatological,0.0
247,2018,BGD,Climatological,0.0
248,2019,BGD,Climatological,0.0
249,2020,BGD,Climatological,0.0
250,2021,BGD,Climatological,0.0
251,2022,BGD,Climatological,0.0
0,1960,DZA,Geophysical,0.0
1,1961,DZA,Geophysical,0.0
2,1962,DZA,Geophysical,0.0
3,1963,DZA,Geophysical,0.0
4,1964,DZA,Geophysical,0.0
5,1965,DZA,Geophysical,0.07388482704989792
6,1966,DZA,Geophysical,0.0
7,1967,DZA,Geophysical,0.0
8,1968,DZA,Geophysical,0.0
9,1969,DZA,Geophysical,0.0
10,1970,DZA,Geophysical,0.0
11,1971,DZA,Geophysical,0.0
12,1972,DZA,Geophysical,0.0
13,1973,DZA,Geophysical,0.0
14,1974,DZA,Geophysical,0.0
15,1975,DZA,Geophysical,0.0
16,1976,DZA,Geophysical,0.0
17,1977,DZA,Geophysical,0.0
18,1978,DZA,Geophysical,0.0
19,1979,DZA,Geophysical,0.0
20,1980,DZA,Geophysical,30.150299610093406
21,1981,DZA,Geophysical,0.0
22,1982,DZA,Geophysical,0.0
23,1983,DZA,Geophysical,0.0
24,1984,DZA,Geophysical,0.0
25,1985,DZA,Geophysical,0.0035121268196014136
26,1986,DZA,Geophysical,0.0
27,1987,DZA,Geophysical,0.0033350667451114667
28,1988,DZA,Geophysical,0.0
29,1989,DZA,Geophysical,0.0
30,1990,DZA,Geophysical,0.0
31,1991,DZA,Geophysical,0.0
32,1992,DZA,Geophysical,0.0
33,1993,DZA,Geophysical,0.0
34,1994,DZA,Geophysical,0.0
35,1995,DZA,Geophysical,0.0
36,1996,DZA,Geophysical,0.0
37,1997,DZA,Geophysical,0.0
38,1998,DZA,Geophysical,0.0
39,1999,DZA,Geophysical,0.1150509394513222
40,2000,DZA,Geophysical,0.0
41,2001,DZA,Geophysical,0.0
42,2002,DZA,Geophysical,0.0
43,2003,DZA,Geophysical,7.063707767149424
44,2004,DZA,Geophysical,0.0
45,2005,DZA,Geophysical,0.0
46,2006,DZA,Geophysical,0.0
47,2007,DZA,Geophysical,0.0
48,2008,DZA,Geophysical,0.0
49,2009,DZA,Geophysical,0.0
50,2010,DZA,Geophysical,0.0
51,2011,DZA,Geophysical,0.0
52,2012,DZA,Geophysical,0.0
53,2013,DZA,Geophysical,0.0
54,2014,DZA,Geophysical,0.0
55,2015,DZA,Geophysical,0.0
56,2016,DZA,Geophysical,0.0
57,2017,DZA,Geophysical,0.0
58,2018,DZA,Geophysical,0.0
59,2019,DZA,Geophysical,0.0
60,2020,DZA,Geophysical,0.0
61,2021,DZA,Geophysical,0.0
62,2022,DZA,Geophysical,0.0
63,1960,DZA,Meteorological,0.0
64,1961,DZA,Meteorological,0.0
65,1962,DZA,Meteorological,0.0
66,1963,DZA,Meteorological,0.0
67,1964,DZA,Meteorological,0.0
68,1965,DZA,Meteorological,0.0
69,1966,DZA,Meteorological,0.0
70,1967,DZA,Meteorological,0.0
71,1968,DZA,Meteorological,0.0
72,1969,DZA,Meteorological,0.0
73,1970,DZA,Meteorological,0.0
74,1971,DZA,Meteorological,0.0
75,1972,DZA,Meteorological,0.0
76,1973,DZA,Meteorological,0.0
77,1974,DZA,Meteorological,0.0
78,1975,DZA,Meteorological,0.0
79,1976,DZA,Meteorological,0.0
80,1977,DZA,Meteorological,0.0
81,1978,DZA,Meteorological,0.0
82,1979,DZA,Meteorological,0.0
83,1980,DZA,Meteorological,0.0
84,1981,DZA,Meteorological,0.0
85,1982,DZA,Meteorological,0.0
86,1983,DZA,Meteorological,0.0
87,1984,DZA,Meteorological,0.0
88,1985,DZA,Meteorological,0.0
89,1986,DZA,Meteorological,0.0
90,1987,DZA,Meteorological,0.0
91,1988,DZA,Meteorological,0.0
92,1989,DZA,Meteorological,0.0
93,1990,DZA,Meteorological,0.0
94,1991,DZA,Meteorological,0.0
95,1992,DZA,Meteorological,0.0
96,1993,DZA,Meteorological,0.0
97,1994,DZA,Meteorological,0.0
98,1995,DZA,Meteorological,0.0
99,1996,DZA,Meteorological,0.0
100,1997,DZA,Meteorological,0.0
101,1998,DZA,Meteorological,0.0
102,1999,DZA,Meteorological,0.0
103,2000,DZA,Meteorological,0.0
104,2001,DZA,Meteorological,0.0
105,2002,DZA,Meteorological,0.0
106,2003,DZA,Meteorological,0.0
107,2004,DZA,Meteorological,0.0
108,2005,DZA,Meteorological,0.0
109,2006,DZA,Meteorological,0.0
110,2007,DZA,Meteorological,0.0
111,2008,DZA,Meteorological,0.0
112,2009,DZA,Meteorological,0.0
113,2010,DZA,Meteorological,0.0
114,2011,DZA,Meteorological,0.0
115,2012,DZA,Meteorological,0.0
116,2013,DZA,Meteorological,0.0
117,2014,DZA,Meteorological,0.0
118,2015,DZA,Meteorological,0.0
119,2016,DZA,Meteorological,0.0
120,2017,DZA,Meteorological,0.0
121,2018,DZA,Meteorological,0.0
122,2019,DZA,Meteorological,0.0
123,2020,DZA,Meteorological,0.0
124,2021,DZA,Meteorological,0.0
125,2022,DZA,Meteorological,0.0
126,1960,DZA,Hydrological,0.0
127,1961,DZA,Hydrological,0.0
128,1962,DZA,Hydrological,0.0
129,1963,DZA,Hydrological,0.0
130,1964,DZA,Hydrological,0.0
131,1965,DZA,Hydrological,0.0
132,1966,DZA,Hydrological,0.37671866768029877
133,1967,DZA,Hydrological,0.10046866947843551
134,1968,DZA,Hydrological,0.0
135,1969,DZA,Hydrological,0.2534908234881876
136,1970,DZA,Hydrological,0.0
137,1971,DZA,Hydrological,0.0
138,1972,DZA,Hydrological,0.0
139,1973,DZA,Hydrological,0.16401890390222368
140,1974,DZA,Hydrological,0.41218435897184796
141,1975,DZA,Hydrological,0.0
142,1976,DZA,Hydrological,0.0
143,1977,DZA,Hydrological,0.0
144,1978,DZA,Hydrological,0.0
145,1979,DZA,Hydrological,0.0
146,1980,DZA,Hydrological,0.0
147,1981,DZA,Hydrological,0.0
148,1982,DZA,Hydrological,0.0
149,1983,DZA,Hydrological,0.0
150,1984,DZA,Hydrological,0.0
151,1985,DZA,Hydrological,0.0
152,1986,DZA,Hydrological,0.0
153,1987,DZA,Hydrological,0.0
154,1988,DZA,Hydrological,0.0
155,1989,DZA,Hydrological,0.0
156,1990,DZA,Hydrological,0.0
157,1991,DZA,Hydrological,0.0
158,1992,DZA,Hydrological,0.0023191134852319877
159,1993,DZA,Hydrological,0.0
160,1994,DZA,Hydrological,0.0
161,1995,DZA,Hydrological,0.0
162,1996,DZA,Hydrological,0.0
163,1997,DZA,Hydrological,0.0
164,1998,DZA,Hydrological,0.0
165,1999,DZA,Hydrological,0.0
166,2000,DZA,Hydrological,0.0
167,2001,DZA,Hydrological,0.4984538497625843
168,2002,DZA,Hydrological,0.0023227959256728464
